date,year,month,day,doy,P,etp,Rg,T
2017-11-25,2017,11,25,695,11.840386,0.639662,599.066666666667,3.256251
2017-11-26,2017,11,26,696,0,1.090814,599.066666666667,-2.628892
2017-11-27,2017,11,27,697,0,0.906835,599.066666666667,-3.54018
2017-11-28,2017,11,28,698,0.753683,0.512941,599.066666666667,-1.39419
2017-11-29,2017,11,29,699,0.854034,0.727603,599.066666666667,-1.901001
2017-11-30,2017,11,30,700,1.916475,0.682067,599.066666666667,-3.949142
2017-12-01,2017,12,1,701,4.332815,0.30939,388.806451612903,-5.559435
2017-12-02,2017,12,2,702,0.004088,0.292622,388.806451612903,-5.191221
2017-12-03,2017,12,3,703,0,0.611393,388.806451612903,-6.122408
2017-12-04,2017,12,4,704,0.007144,0.782726,388.806451612903,-4.435848
2017-12-05,2017,12,5,705,0,0.737067,388.806451612903,-3.466579
2017-12-06,2017,12,6,706,0,0.742972,388.806451612903,-2.250737
2017-12-07,2017,12,7,707,10.194777,0.786435,388.806451612903,-0.854918
2017-12-08,2017,12,8,708,6.532212,0.623642,388.806451612903,-1.079869
2017-12-09,2017,12,9,709,1.504034,0.594563,388.806451612903,-7.048775
2017-12-10,2017,12,10,710,48.869695,0.341079,388.806451612903,-1.59948
2017-12-11,2017,12,11,711,56.379762,0.455552,388.806451612903,3.708618
2017-12-12,2017,12,12,712,0.569466,0.403219,388.806451612903,-1.364866
2017-12-13,2017,12,13,713,7.239982,0.511771,388.806451612903,-2.553229
2017-12-14,2017,12,14,714,8.254385,0.543736,388.806451612903,1.387075
2017-12-15,2017,12,15,715,6.688381,0.398264,388.806451612903,-1.510231
2017-12-16,2017,12,16,716,1.658698,0.617193,388.806451612903,-3.834069
2017-12-17,2017,12,17,717,0.469466,0.69628,388.806451612903,-4.658206
2017-12-18,2017,12,18,718,3.686735,0.405759,388.806451612903,-3.764958
2017-12-19,2017,12,19,719,0.151241,0.457528,388.806451612903,-4.030542
2017-12-20,2017,12,20,720,0.153833,0.433429,388.806451612903,-3.035055
2017-12-21,2017,12,21,721,0,0.718562,388.806451612903,-1.33494
2017-12-22,2017,12,22,722,0.261529,0.622249,388.806451612903,0.811262
2017-12-23,2017,12,23,723,0,0.693741,388.806451612903,-0.165229
2017-12-24,2017,12,24,724,0,0.703295,388.806451612903,1.541936
2017-12-25,2017,12,25,725,2.453513,1.008952,388.806451612903,3.470853
2017-12-26,2017,12,26,726,11.775481,0.527432,388.806451612903,1.452456
2017-12-27,2017,12,27,727,14.569776,0.368301,388.806451612903,-1.186618
2017-12-28,2017,12,28,728,0.139231,0.756257,388.806451612903,-5.441687
2017-12-29,2017,12,29,729,24.1137,0.252838,388.806451612903,-4.001752
2017-12-30,2017,12,30,730,11.244939,0.354917,388.806451612903,1.262059
2017-12-31,2017,12,31,731,6.0952,0.794201,388.806451612903,3.194238
